,player_height
4140,185.42
4141,190.5
4142,203.2
4143,208.28
4144,208.28
4145,198.12
4146,180.34
4147,208.28
4148,198.12
4149,200.66
4150,193.04
4151,213.36
4152,198.12
4153,210.82
4154,198.12
4155,190.5
4156,177.8
4157,182.88
4158,210.82
4159,190.5
4160,203.2
4161,205.74
4162,205.74
4163,203.2
4164,213.36
4165,185.42
4166,180.34
4167,213.36
4168,208.28
4169,213.36
4170,182.88
4171,213.36
4172,200.66
4173,177.8
4174,203.2
4175,205.74
4176,205.74
4177,205.74
4178,205.74
4179,200.66
4180,200.66
4181,198.12
4182,200.66
4183,210.82
4184,187.96
4185,205.74
4186,198.12
4187,203.2
4188,200.66
4189,210.82
4190,193.04
4191,190.5
4192,210.82
4193,190.5
4194,208.28
4195,208.28
4196,185.42
4197,213.36
4198,205.74
4199,213.36
4200,213.36
4201,187.96
4202,208.28
4203,190.5
4204,195.58
4205,205.74
4206,200.66
4207,185.42
4208,190.5
4209,205.74
4210,210.82
4211,193.04
4212,200.66
4213,200.66
4214,210.82
4215,205.74
4216,208.28
4217,205.74
4218,182.88
4219,203.2
4220,198.12
4221,203.2
4222,215.9
4223,205.74
4224,205.74
4225,200.66
4226,208.28
4227,213.36
4228,208.28
4229,215.9
4230,198.12
4231,198.12
4232,203.2
4233,210.82
4234,210.82
4235,187.96
4236,195.58
4237,205.74
4238,193.04
4239,193.04
4240,208.28
4241,210.82
4242,213.36
4243,200.66
4244,200.66
4245,195.58
4246,185.42
4247,198.12
4248,203.2
4249,200.66
4250,200.66
4251,195.58
4252,193.04
4253,200.66
4254,200.66
4255,208.28
4256,200.66
4257,208.28
4258,182.88
4259,215.9
4260,203.2
4261,205.74
4262,210.82
4263,198.12
4264,208.28
4265,208.28
4266,195.58
4267,193.04
4268,200.66
4269,208.28
4270,205.74
4271,182.88
4272,187.96
4273,228.6
4274,205.74
4275,205.74
4276,210.82
4277,210.82
4278,213.36
4279,210.82
4280,200.66
4281,220.98
4282,185.42
4283,210.82
4284,208.28
4285,185.42
4286,195.58
4287,193.04
4288,180.34
4289,203.2
4290,198.12
4291,203.2
4292,187.96
4293,190.5
4294,190.5
4295,190.5
4296,213.36
4297,205.74
4298,182.88
4299,205.74
4300,205.74
4301,208.28
4302,210.82
4303,208.28
4304,210.82
4305,193.04
4306,210.82
4307,187.96
4308,187.96
4309,203.2
4310,185.42
4311,203.2
4312,203.2
4313,195.58
4314,226.06
4315,205.74
4316,210.82
4317,198.12
4318,208.28
4319,200.66
4320,195.58
4321,195.58
4322,205.74
4323,203.2
4324,190.5
4325,205.74
4326,203.2
4327,205.74
4328,187.96
4329,203.2
4330,218.44
4331,210.82
4332,185.42
4333,200.66
4334,185.42
4335,215.9
4336,203.2
4337,205.74
4338,190.5
4339,210.82
4340,203.2
4341,205.74
4342,198.12
4343,198.12
4344,190.5
4345,203.2
4346,203.2
4347,200.66
4348,205.74
4349,205.74
4350,190.5
4351,200.66
4352,203.2
4353,203.2
4354,205.74
4355,198.12
4356,195.58
4357,187.96
4358,208.28
4359,210.82
4360,208.28
4361,200.66
4362,205.74
4363,190.5
4364,210.82
4365,200.66
4366,187.96
4367,190.5
4368,190.5
4369,208.28
4370,200.66
4371,198.12
4372,208.28
4373,203.2
4374,198.12
4375,187.96
4376,205.74
4377,187.96
4378,203.2
4379,177.8
4380,213.36
4381,193.04
4382,185.42
4383,190.5
4384,185.42
4385,200.66
4386,175.26
4387,208.28
4388,213.36
4389,210.82
4390,205.74
4391,185.42
4392,213.36
4393,205.74
4394,205.74
4395,210.82
4396,208.28
4397,210.82
4398,203.2
4399,198.12
4400,198.12
4401,200.66
4402,187.96
4403,210.82
4404,203.2
4405,215.9
4406,213.36
4407,205.74
4408,200.66
4409,198.12
4410,200.66
4411,218.44
4412,205.74
4413,187.96
4414,200.66
4415,208.28
4416,198.12
4417,200.66
4418,198.12
4419,195.58
4420,205.74
4421,210.82
4422,208.28
4423,195.58
4424,200.66
4425,208.28
4426,210.82
4427,213.36
4428,195.58
4429,193.04
4430,208.28
4431,190.5
4432,195.58
4433,210.82
4434,182.88
4435,208.28
4436,203.2
4437,208.28
4438,210.82
4439,203.2
4440,200.66
4441,185.42
4442,210.82
4443,210.82
4444,190.5
4445,210.82
4446,203.2
4447,203.2
4448,203.2
4449,210.82
4450,218.44
4451,193.04
4452,198.12
4453,203.2
4454,193.04
4455,205.74
4456,193.04
4457,208.28
4458,210.82
4459,203.2
4460,195.58
4461,200.66
4462,200.66
4463,182.88
4464,193.04
4465,198.12
4466,208.28
4467,185.42
4468,213.36
4469,200.66
4470,190.5
4471,193.04
4472,203.2
4473,200.66
4474,205.74
4475,205.74
4476,190.5
4477,200.66
4478,203.2
4479,208.28
4480,193.04
4481,208.28
4482,205.74
4483,195.58
4484,187.96
4485,195.58
4486,210.82
4487,208.28
4488,203.2
4489,190.5
4490,205.74
4491,187.96
4492,200.66
4493,198.12
4494,187.96
4495,185.42
4496,210.82
4497,193.04
4498,200.66
4499,210.82
4500,215.9
4501,198.12
4502,200.66
4503,208.28
4504,215.9
4505,200.66
4506,213.36
4507,180.34
4508,198.12
4509,203.2
4510,200.66
4511,203.2
4512,187.96
4513,187.96
4514,203.2
4515,205.74
4516,205.74
4517,213.36
4518,185.42
4519,180.34
4520,190.5
4521,213.36
4522,198.12
4523,185.42
4524,205.74
4525,213.36
4526,195.58
4527,182.88
4528,193.04
4529,205.74
4530,210.82
4531,182.88
4532,177.8
4533,187.96
4534,208.28
4535,208.28
4536,198.12
4537,180.34
4538,208.28
4539,198.12
4540,200.66
4541,200.66
4542,193.04
4543,213.36
4544,198.12
4545,190.5
4546,210.82
4547,198.12
4548,208.28
4549,190.5
4550,205.74
4551,193.04
4552,195.58
4553,190.5
4554,198.12
4555,210.82
4556,203.2
4557,203.2
4558,208.28
4559,200.66
4560,190.5
4561,185.42
4562,203.2
4563,205.74
4564,208.28
4565,208.28
4566,208.28
4567,190.5
4568,213.36
4569,200.66
4570,210.82
4571,205.74
4572,185.42
4573,165.1
4574,195.58
4575,195.58
4576,203.2
4577,195.58
4578,190.5
4579,203.2
4580,218.44
4581,213.36
4582,195.58
4583,205.74
4584,203.2
4585,198.12
4586,208.28
4587,210.82
4588,210.82
4589,193.04
4590,213.36
4591,185.42
4592,205.74
4593,210.82
4594,200.66
4595,187.96
4596,195.58
4597,185.42
4598,210.82
4599,193.04
4600,193.04
4601,193.04
4602,210.82
4603,180.34
4604,213.36
4605,200.66
4606,200.66
4607,195.58
4608,185.42
4609,203.2
4610,203.2
4611,210.82
4612,210.82
4613,198.12
4614,190.5
4615,208.28
4616,193.04
4617,205.74
4618,210.82
4619,195.58
4620,208.28
4621,210.82
4622,205.74
4623,213.36
4624,213.36
4625,210.82
4626,203.2
4627,198.12
4628,208.28
4629,205.74
4630,215.9
4631,198.12
4632,200.66
4633,210.82
4634,200.66
4635,200.66
4636,205.74
4637,208.28
4638,205.74
4639,182.88
4640,190.5
4641,185.42
4642,203.2
4643,210.82
4644,193.04
4645,205.74
4646,200.66
4647,208.28
4648,200.66
4649,205.74
4650,205.74
4651,208.28
4652,215.9
4653,200.66
4654,200.66
4655,193.04
4656,187.96
4657,208.28
4658,200.66
4659,195.58
4660,198.12
4661,200.66
4662,200.66
4663,187.96
4664,208.28
4665,193.04
4666,195.58
4667,205.74
4668,200.66
4669,213.36
4670,185.42
4671,190.5
4672,210.82
4673,200.66
4674,213.36
4675,208.28
4676,175.26
4677,203.2
4678,210.82
4679,205.74
4680,185.42
4681,200.66
4682,185.42
4683,215.9
4684,187.96
4685,203.2
4686,190.5
4687,187.96
4688,208.28
4689,208.28
4690,200.66
4691,198.12
4692,208.28
4693,205.74
4694,203.2
4695,203.2
4696,190.5
4697,190.5
4698,213.36
4699,208.28
4700,190.5
4701,190.5
4702,198.12
4703,198.12
4704,205.74
4705,205.74
4706,210.82
4707,200.66
4708,182.88
4709,210.82
4710,208.28
4711,195.58
4712,205.74
4713,203.2
4714,187.96
4715,210.82
4716,203.2
4717,190.5
4718,198.12
4719,203.2
4720,203.2
4721,200.66
4722,198.12
4723,185.42
4724,205.74
4725,203.2
4726,187.96
4727,203.2
4728,177.8
4729,213.36
4730,215.9
4731,185.42
4732,190.5
4733,200.66
4734,210.82
4735,213.36
4736,182.88
4737,200.66
4738,200.66
4739,198.12
4740,213.36
4741,205.74
4742,200.66
4743,198.12
4744,200.66
4745,205.74
4746,200.66
4747,208.28
4748,198.12
4749,205.74
4750,200.66
4751,195.58
4752,195.58
4753,205.74
4754,210.82
4755,208.28
4756,210.82
4757,195.58
4758,213.36
4759,185.42
4760,193.04
4761,208.28
4762,210.82
4763,208.28
4764,200.66
4765,205.74
4766,198.12
4767,182.88
4768,205.74
4769,205.74
4770,213.36
4771,208.28
4772,190.5
4773,210.82
4774,190.5
4775,187.96
4776,203.2
4777,198.12
4778,195.58
4779,205.74
4780,203.2
4781,208.28
4782,195.58
4783,205.74
4784,208.28
4785,198.12
4786,205.74
4787,205.74
4788,190.5
4789,187.96
4790,203.2
4791,185.42
4792,193.04
4793,220.98
4794,210.82
4795,205.74
4796,205.74
4797,228.6
4798,200.66
4799,190.5
4800,187.96
4801,182.88
4802,205.74
4803,205.74
4804,200.66
4805,195.58
4806,208.28
4807,208.28
4808,198.12
4809,205.74
4810,193.04
4811,208.28
4812,203.2
4813,215.9
4814,205.74
4815,182.88
4816,210.82
4817,185.42
4818,203.2
4819,195.58
4820,205.74
4821,187.96
4822,182.88
4823,208.28
4824,195.58
4825,195.58
4826,203.2
4827,205.74
4828,190.5
4829,213.36
4830,203.2
4831,198.12
4832,213.36
4833,200.66
4834,177.8
4835,203.2
4836,205.74
4837,205.74
4838,205.74
4839,200.66
4840,198.12
4841,210.82
4842,187.96
4843,205.74
4844,198.12
4845,203.2
4846,198.12
4847,205.74
4848,210.82
4849,190.5
4850,210.82
4851,190.5
4852,208.28
4853,208.28
4854,200.66
4855,185.42
4856,200.66
4857,198.12
4858,205.74
4859,203.2
4860,208.28
4861,208.28
4862,210.82
4863,205.74
4864,198.12
4865,187.96
4866,213.36
4867,215.9
4868,205.74
4869,200.66
4870,213.36
4871,213.36
4872,177.8
4873,205.74
4874,210.82
4875,190.5
4876,190.5
4877,190.5
4878,205.74
4879,193.04
4880,208.28
4881,205.74
4882,187.96
4883,198.12
4884,190.5
4885,187.96
4886,200.66
4887,205.74
4888,195.58
4889,203.2
4890,195.58
4891,190.5
4892,218.44
4893,213.36
4894,205.74
4895,205.74
4896,205.74
4897,213.36
4898,210.82
4899,210.82
4900,193.04
4901,165.1
4902,185.42
4903,182.88
4904,185.42
4905,198.12
4906,190.5
4907,210.82
4908,208.28
4909,185.42
4910,187.96
4911,205.74
4912,203.2
4913,195.58
4914,198.12
4915,198.12
4916,190.5
4917,177.8
4918,182.88
4919,210.82
4920,187.96
4921,203.2
4922,195.58
4923,205.74
4924,185.42
4925,180.34
4926,210.82
4927,213.36
4928,205.74
4929,205.74
4930,213.36
4931,195.58
4932,190.5
4933,203.2
4934,213.36
4935,203.2
4936,210.82
4937,200.66
4938,185.42
4939,195.58
4940,210.82
4941,190.5
4942,195.58
4943,203.2
4944,182.88
4945,208.28
4946,203.2
4947,203.2
4948,185.42
4949,200.66
4950,210.82
4951,190.5
4952,210.82
4953,203.2
4954,213.36
4955,190.5
4956,203.2
4957,193.04
4958,200.66
4959,198.12
4960,193.04
4961,182.88
4962,200.66
4963,190.5
4964,210.82
4965,208.28
4966,190.5
4967,213.36
4968,200.66
4969,187.96
4970,193.04
4971,203.2
4972,200.66
4973,208.28
4974,193.04
4975,198.12
4976,203.2
4977,193.04
4978,187.96
4979,205.74
4980,208.28
4981,210.82
4982,210.82
4983,203.2
4984,195.58
4985,205.74
4986,213.36
4987,210.82
4988,203.2
4989,205.74
4990,200.66
4991,213.36
4992,213.36
4993,210.82
4994,200.66
4995,205.74
4996,187.96
4997,190.5
4998,198.12
4999,205.74
5000,200.66
5001,205.74
5002,195.58
5003,208.28
5004,198.12
5005,190.5
5006,190.5
5007,205.74
5008,190.5
5009,195.58
5010,213.36
5011,187.96
5012,193.04
5013,198.12
5014,198.12
5015,182.88
5016,213.36
5017,205.74
5018,190.5
5019,208.28
5020,195.58
5021,205.74
5022,208.28
5023,208.28
5024,203.2
5025,198.12
5026,205.74
5027,182.88
5028,208.28
5029,208.28
5030,205.74
5031,208.28
5032,210.82
5033,177.8
5034,205.74
5035,187.96
5036,203.2
5037,185.42
5038,200.66
5039,210.82
5040,190.5
5041,210.82
5042,190.5
5043,215.9
5044,208.28
5045,208.28
5046,185.42
5047,213.36
5048,213.36
5049,182.88
5050,187.96
5051,205.74
5052,208.28
5053,208.28
5054,198.12
5055,180.34
5056,195.58
5057,205.74
5058,198.12
5059,210.82
5060,205.74
5061,198.12
5062,200.66
5063,203.2
5064,198.12
5065,195.58
5066,203.2
5067,205.74
5068,213.36
5069,205.74
5070,203.2
5071,198.12
5072,213.36
5073,200.66
5074,193.04
5075,177.8
5076,205.74
5077,205.74
5078,205.74
5079,200.66
5080,187.96
5081,198.12
5082,205.74
5083,187.96
5084,205.74
5085,198.12
5086,203.2
5087,193.04
5088,213.36
5089,220.98
5090,175.26
5091,208.28
5092,213.36
5093,210.82
5094,208.28
5095,210.82
5096,198.12
5097,213.36
5098,193.04
5099,205.74
5100,210.82
5101,205.74
5102,213.36
5103,213.36
5104,210.82
5105,203.2
5106,200.66
5107,208.28
5108,215.9
5109,198.12
5110,190.5
5111,210.82
5112,198.12
5113,200.66
5114,190.5
5115,200.66
5116,195.58
5117,195.58
5118,210.82
5119,208.28
5120,200.66
5121,210.82
5122,200.66
5123,198.12
5124,203.2
5125,200.66
5126,198.12
5127,185.42
5128,185.42
5129,205.74
5130,198.12
5131,187.96
5132,203.2
5133,177.8
5134,213.36
5135,185.42
5136,198.12
5137,198.12
5138,210.82
5139,195.58
5140,193.04
5141,195.58
5142,203.2
5143,205.74
5144,200.66
5145,213.36
5146,185.42
5147,190.5
5148,210.82
5149,200.66
5150,200.66
5151,210.82
5152,208.28
5153,208.28
5154,182.88
5155,190.5
5156,203.2
5157,193.04
5158,215.9
5159,205.74
5160,208.28
5161,208.28
5162,187.96
5163,187.96
5164,200.66
5165,185.42
5166,190.5
5167,210.82
5168,193.04
5169,193.04
5170,208.28
5171,210.82
5172,213.36
5173,200.66
5174,195.58
5175,185.42
5176,203.2
5177,203.2
5178,200.66
5179,200.66
5180,195.58
5181,200.66
5182,208.28
5183,215.9
5184,200.66
5185,195.58
5186,200.66
5187,200.66
5188,208.28
5189,205.74
5190,195.58
5191,208.28
5192,205.74
5193,205.74
5194,190.5
5195,190.5
5196,203.2
5197,208.28
5198,205.74
5199,203.2
5200,198.12
5201,200.66
5202,195.58
5203,193.04
5204,195.58
5205,208.28
5206,200.66
5207,205.74
5208,205.74
5209,210.82
5210,200.66
5211,203.2
5212,187.96
5213,208.28
5214,205.74
5215,187.96
5216,185.42
5217,195.58
5218,210.82
5219,205.74
5220,193.04
5221,208.28
5222,200.66
5223,210.82
5224,208.28
5225,215.9
5226,198.12
5227,210.82
5228,200.66
5229,208.28
5230,205.74
5231,215.9
5232,200.66
5233,213.36
5234,198.12
5235,187.96
5236,190.5
5237,200.66
5238,190.5
5239,198.12
5240,203.2
5241,205.74
5242,190.5
5243,208.28
5244,208.28
5245,200.66
5246,198.12
5247,213.36
5248,195.58
5249,187.96
5250,210.82
5251,203.2
5252,190.5
5253,200.66
5254,198.12
5255,195.58
5256,213.36
5257,205.74
5258,200.66
5259,198.12
5260,200.66
5261,187.96
5262,190.5
5263,200.66
5264,187.96
5265,198.12
5266,218.44
5267,205.74
5268,205.74
5269,210.82
5270,198.12
5271,182.88
5272,215.9
5273,210.82
5274,208.28
5275,210.82
5276,195.58
5277,203.2
5278,190.5
5279,203.2
5280,203.2
5281,187.96
5282,203.2
5283,218.44
5284,210.82
5285,205.74
5286,205.74
5287,205.74
5288,195.58
5289,208.28
5290,182.88
5291,198.12
5292,182.88
5293,205.74
5294,200.66
5295,203.2
5296,208.28
5297,195.58
5298,210.82
5299,200.66
5300,193.04
5301,187.96
5302,203.2
5303,185.42
5304,205.74
5305,195.58
5306,203.2
5307,185.42
5308,210.82
5309,182.88
5310,203.2
5311,215.9
5312,203.2
5313,205.74
5314,198.12
5315,208.28
5316,195.58
5317,200.66
5318,205.74
5319,208.28
5320,190.5
5321,213.36
5322,190.5
5323,208.28
5324,210.82
5325,205.74
5326,213.36
5327,228.6
5328,205.74
5329,193.04
5330,203.2
5331,213.36
5332,203.2
5333,198.12
5334,203.2
5335,187.96
5336,190.5
5337,190.5
5338,208.28
5339,208.28
5340,182.88
5341,205.74
5342,208.28
5343,200.66
5344,200.66
5345,205.74
5346,213.36
5347,200.66
5348,208.28
5349,190.5
5350,203.2
5351,198.12
5352,210.82
5353,193.04
5354,208.28
5355,182.88
5356,190.5
5357,210.82
5358,200.66
5359,200.66
5360,203.2
5361,203.2
5362,203.2
5363,182.88
5364,182.88
5365,203.2
5366,210.82
5367,210.82
5368,185.42
5369,213.36
5370,198.12
5371,193.04
5372,205.74
5373,195.58
5374,195.58
5375,190.5
5376,203.2
5377,193.04
5378,218.44
5379,193.04
5380,208.28
5381,198.12
5382,210.82
5383,220.98
5384,210.82
5385,205.74
5386,205.74
5387,213.36
5388,200.66
5389,203.2
5390,190.5
5391,185.42
5392,182.88
5393,205.74
5394,205.74
5395,200.66
5396,228.6
5397,195.58
5398,213.36
5399,203.2
5400,203.2
5401,205.74
5402,208.28
5403,190.5
5404,210.82
5405,208.28
5406,208.28
5407,190.5
5408,193.04
5409,213.36
5410,187.96
5411,193.04
5412,187.96
5413,203.2
5414,200.66
5415,193.04
5416,205.74
5417,193.04
5418,200.66
5419,208.28
5420,198.12
5421,203.2
5422,208.28
5423,213.36
5424,208.28
5425,190.5
5426,190.5
5427,187.96
5428,203.2
5429,198.12
5430,205.74
5431,213.36
5432,198.12
5433,208.28
5434,205.74
5435,205.74
5436,200.66
5437,208.28
5438,200.66
5439,215.9
5440,180.34
5441,182.88
5442,198.12
5443,205.74
5444,215.9
5445,205.74
5446,182.88
5447,210.82
5448,195.58
5449,203.2
5450,195.58
5451,205.74
5452,185.42
5453,203.2
5454,187.96
5455,210.82
5456,193.04
5457,208.28
5458,210.82
5459,195.58
5460,208.28
5461,203.2
5462,200.66
5463,210.82
5464,203.2
5465,213.36
5466,190.5
5467,198.12
5468,203.2
5469,198.12
5470,187.96
5471,185.42
5472,205.74
5473,187.96
5474,203.2
5475,200.66
5476,187.96
5477,185.42
5478,190.5
5479,198.12
5480,200.66
5481,210.82
5482,218.44
5483,208.28
5484,187.96
5485,213.36
5486,200.66
5487,205.74
5488,208.28
5489,198.12
5490,185.42
5491,195.58
5492,213.36
5493,205.74
5494,200.66
5495,198.12
5496,208.28
5497,200.66
5498,200.66
5499,205.74
5500,200.66
5501,208.28
5502,198.12
5503,200.66
5504,195.58
5505,195.58
5506,210.82
5507,210.82
5508,195.58
5509,195.58
5510,195.58
5511,190.5
5512,198.12
5513,208.28
5514,208.28
5515,200.66
5516,203.2
5517,210.82
5518,213.36
5519,198.12
5520,213.36
5521,213.36
5522,193.04
5523,203.2
5524,198.12
5525,208.28
5526,210.82
5527,213.36
5528,208.28
5529,203.2
5530,187.96
5531,195.58
5532,185.42
5533,200.66
5534,213.36
5535,215.9
5536,205.74
5537,200.66
5538,200.66
5539,200.66
5540,203.2
5541,203.2
5542,185.42
5543,195.58
5544,200.66
5545,213.36
5546,210.82
5547,208.28
5548,193.04
5549,193.04
5550,210.82
5551,190.5
5552,190.5
5553,175.26
5554,200.66
5555,187.96
5556,215.9
5557,203.2
5558,200.66
5559,213.36
5560,198.12
5561,187.96
5562,190.5
5563,208.28
5564,205.74
5565,200.66
5566,205.74
5567,205.74
5568,190.5
5569,203.2
5570,205.74
5571,198.12
5572,195.58
5573,195.58
5574,208.28
5575,208.28
5576,208.28
5577,195.58
5578,203.2
5579,193.04
5580,200.66
5581,198.12
5582,187.96
5583,210.82
5584,195.58
5585,205.74
5586,200.66
5587,210.82
5588,200.66
5589,210.82
5590,208.28
5591,215.9
5592,198.12
5593,190.5
5594,210.82
5595,203.2
5596,205.74
5597,200.66
5598,205.74
5599,205.74
5600,203.2
5601,210.82
5602,205.74
5603,187.96
5604,203.2
5605,205.74
5606,187.96
5607,203.2
5608,187.96
5609,205.74
5610,208.28
5611,208.28
5612,198.12
5613,200.66
5614,198.12
5615,215.9
5616,210.82
5617,195.58
5618,190.5
5619,203.2
5620,203.2
5621,190.5
5622,210.82
5623,208.28
5624,200.66
5625,187.96
5626,190.5
5627,190.5
5628,198.12
5629,213.36
5630,205.74
5631,205.74
5632,210.82
5633,200.66
5634,182.88
5635,198.12
5636,215.9
5637,210.82
5638,208.28
5639,195.58
5640,203.2
5641,210.82
5642,185.42
5643,205.74
5644,205.74
5645,208.28
5646,187.96
5647,210.82
5648,190.5
5649,198.12
5650,198.12
5651,195.58
5652,205.74
5653,213.36
5654,182.88
5655,193.04
5656,200.66
5657,210.82
5658,195.58
5659,198.12
5660,205.74
5661,198.12
5662,210.82
5663,190.5
5664,210.82
5665,190.5
5666,215.9
5667,208.28
5668,203.2
5669,208.28
5670,185.42
5671,213.36
5672,213.36
5673,182.88
5674,187.96
5675,208.28
5676,200.66
5677,205.74
5678,213.36
5679,205.74
5680,218.44
5681,213.36
5682,205.74
5683,210.82
5684,195.58
5685,205.74
5686,190.5
5687,205.74
5688,208.28
5689,210.82
5690,193.04
5691,185.42
5692,182.88
5693,195.58
5694,208.28
5695,205.74
5696,195.58
5697,195.58
5698,205.74
5699,205.74
5700,205.74
5701,210.82
5702,193.04
5703,213.36
5704,203.2
5705,195.58
5706,190.5
5707,203.2
5708,185.42
5709,190.5
5710,190.5
5711,195.58
5712,182.88
5713,200.66
5714,180.34
5715,203.2
5716,200.66
5717,187.96
5718,213.36
5719,205.74
5720,200.66
5721,213.36
5722,205.74
5723,213.36
5724,205.74
5725,187.96
5726,190.5
5727,195.58
5728,198.12
5729,208.28
5730,210.82
5731,187.96
5732,210.82
5733,205.74
5734,182.88
5735,213.36
5736,190.5
5737,203.2
5738,208.28
5739,205.74
5740,210.82
5741,208.28
5742,203.2
5743,198.12
5744,195.58
5745,213.36
5746,182.88
5747,208.28
5748,208.28
5749,203.2
5750,198.12
5751,200.66
5752,205.74
5753,205.74
5754,210.82
5755,198.12
5756,187.96
5757,200.66
5758,213.36
5759,205.74
5760,205.74
5761,203.2
5762,177.8
5763,200.66
5764,213.36
5765,198.12
5766,198.12
5767,205.74
5768,208.28
5769,193.04
5770,203.2
5771,195.58
5772,208.28
5773,190.5
5774,190.5
5775,205.74
5776,190.5
5777,205.74
5778,187.96
5779,185.42
5780,198.12
5781,203.2
5782,213.36
5783,187.96
5784,213.36
5785,210.82
5786,208.28
5787,193.04
5788,210.82
5789,203.2
5790,185.42
5791,198.12
5792,187.96
5793,198.12
5794,215.9
5795,205.74
5796,208.28
5797,200.66
5798,195.58
5799,200.66
5800,187.96
5801,185.42
5802,210.82
5803,208.28
5804,200.66
5805,195.58
5806,195.58
5807,182.88
5808,195.58
5809,200.66
5810,213.36
5811,200.66
5812,200.66
5813,200.66
5814,203.2
5815,201.0
5816,203.2
5817,195.58
5818,213.36
5819,210.82
5820,213.36
5821,187.96
5822,198.12
5823,205.74
5824,185.42
5825,187.96
5826,198.12
5827,198.12
5828,200.66
5829,208.28
5830,200.66
5831,210.82
5832,195.58
5833,198.12
5834,208.28
5835,218.44
5836,203.2
5837,177.8
5838,213.36
5839,185.42
5840,195.58
5841,203.2
5842,205.74
5843,187.96
5844,213.36
5845,193.04
5846,203.2
5847,182.88
5848,198.12
5849,210.82
5850,213.36
5851,208.28
5852,208.28
5853,175.26
5854,200.66
5855,190.5
5856,208.28
5857,193.04
5858,200.66
5859,203.2
5860,210.82
5861,205.74
5862,203.2
5863,195.58
5864,205.74
5865,185.42
5866,203.2
5867,187.96
5868,210.82
5869,193.04
5870,185.42
5871,208.28
5872,210.82
5873,208.28
5874,203.2
5875,180.34
5876,200.66
5877,205.74
5878,208.28
5879,220.98
5880,210.82
5881,205.74
5882,213.36
5883,200.66
5884,203.2
5885,190.5
5886,187.96
5887,182.88
5888,195.58
5889,193.04
5890,208.28
5891,198.12
5892,203.2
5893,215.9
5894,198.12
5895,198.12
5896,198.12
5897,200.66
5898,190.5
5899,208.28
5900,182.88
5901,208.28
5902,205.74
5903,208.28
5904,200.66
5905,200.66
5906,210.82
5907,198.12
5908,213.36
5909,200.66
5910,205.74
5911,208.28
5912,190.5
5913,203.2
5914,205.74
5915,193.04
5916,200.66
5917,205.74
5918,182.88
5919,185.42
5920,213.36
5921,208.28
5922,190.5
5923,190.5
5924,203.2
5925,198.12
5926,190.5
5927,198.12
5928,208.28
5929,205.74
5930,200.66
5931,208.28
5932,215.9
5933,213.36
5934,205.74
5935,208.28
5936,198.12
5937,198.12
5938,210.82
5939,187.96
5940,208.28
5941,203.2
5942,195.58
5943,198.12
5944,205.74
5945,213.36
5946,205.74
5947,205.74
5948,182.88
5949,210.82
5950,203.2
5951,205.74
5952,203.2
5953,213.36
5954,182.88
5955,187.96
5956,182.88
5957,187.96
5958,205.74
5959,208.28
5960,205.74
5961,198.12
5962,195.58
5963,205.74
5964,198.12
5965,195.58
5966,200.66
5967,182.88
5968,180.34
5969,213.36
5970,205.74
5971,200.66
5972,208.28
5973,210.82
5974,193.04
5975,213.36
5976,165.1
5977,208.28
5978,208.28
5979,185.42
5980,213.36
5981,203.2
5982,205.74
5983,208.28
5984,190.5
5985,190.5
5986,185.42
5987,210.82
5988,205.74
5989,205.74
5990,200.66
5991,203.2
5992,213.36
5993,195.58
5994,190.5
5995,185.42
5996,210.82
5997,190.5
5998,190.5
5999,195.58
6000,203.2
6001,195.58
6002,190.5
6003,213.36
6004,203.2
6005,190.5
6006,203.2
6007,205.74
6008,187.96
6009,213.36
6010,213.36
6011,205.74
6012,205.74
6013,205.74
6014,198.12
6015,203.2
6016,198.12
6017,198.12
6018,185.42
6019,203.2
6020,213.36
6021,203.2
6022,213.36
6023,198.12
6024,205.74
6025,205.74
6026,185.42
6027,200.66
6028,208.28
6029,208.28
6030,190.5
6031,200.66
6032,187.96
6033,210.82
6034,210.82
6035,190.5
6036,200.66
6037,200.66
6038,203.2
6039,198.12
6040,190.5
6041,187.96
6042,190.5
6043,205.74
6044,213.36
6045,187.96
6046,198.12
6047,210.82
6048,210.82
6049,205.74
6050,205.74
6051,208.28
6052,182.88
6053,213.36
6054,198.12
6055,203.2
6056,208.28
6057,208.28
6058,198.12
6059,200.66
6060,213.36
6061,213.36
6062,190.5
6063,190.5
6064,210.82
6065,195.58
6066,205.74
6067,198.12
6068,200.66
6069,205.74
6070,208.28
6071,198.12
6072,195.58
6073,190.5
6074,187.96
6075,205.74
6076,210.82
6077,210.82
6078,208.28
6079,208.28
6080,208.28
6081,208.28
6082,200.66
6083,205.74
6084,205.74
6085,210.82
6086,208.28
6087,195.58
6088,200.66
6089,190.5
6090,190.5
6091,198.12
6092,213.36
6093,205.74
6094,205.74
6095,187.96
6096,210.82
6097,195.58
6098,205.74
6099,200.66
6100,208.28
6101,213.36
6102,182.88
6103,187.96
6104,208.28
6105,198.12
6106,190.5
6107,200.66
6108,208.28
6109,205.74
6110,205.74
6111,193.04
6112,203.2
6113,208.28
6114,200.66
6115,182.88
6116,198.12
6117,198.12
6118,215.9
6119,210.82
6120,195.58
6121,187.96
6122,210.82
6123,198.12
6124,208.28
6125,193.04
6126,190.5
6127,198.12
6128,185.42
6129,195.58
6130,198.12
6131,200.66
6132,208.28
6133,190.5
6134,205.74
6135,215.9
6136,210.82
6137,208.28
6138,195.58
